Date,TEL
2010-11-05,24.86927032470703
2010-11-08,25.342607498168945
2010-11-09,24.703977584838867
2010-11-10,24.658889770507812
2010-11-11,24.155498504638672
2010-11-12,23.945119857788086
2010-11-15,23.78734588623047
2010-11-16,23.29897689819336
2010-11-17,23.276426315307617
2010-11-18,23.802366256713867
2010-11-19,24.020252227783203
2010-11-22,23.80988121032715
2010-11-23,23.261409759521484
2010-11-24,23.854961395263672
2010-11-26,23.56945037841797
2010-11-29,23.156213760375977
2010-11-30,22.855684280395508
2010-12-01,23.990201950073242
2010-12-02,24.86927032470703
2010-12-03,24.952320098876953
2010-12-06,24.77112579345703
2010-12-07,25.193912506103516
2010-12-08,25.329805374145508
2010-12-09,25.50345230102539
2010-12-10,25.329805374145508
2010-12-13,25.631807327270508
2010-12-14,26.22069549560547
2010-12-15,26.258440017700195
2010-12-16,26.33395004272461
2010-12-17,26.68123435974121
2010-12-20,26.55288314819336
2010-12-21,26.545337677001953
2010-12-22,26.749181747436523
2010-12-23,26.90018653869629
2010-12-27,26.620834350585938
2010-12-28,26.394350051879883
2010-12-29,26.447179794311523
2010-12-30,26.620834350585938
2010-12-31,26.72653579711914
2011-01-03,27.360727310180664
2011-01-04,26.80203628540039
2011-01-05,26.567989349365234
2011-01-06,26.53023338317871
2011-01-07,26.598186492919922
2011-01-10,27.081378936767578
2011-01-11,27.07382583618164
2011-01-12,27.330524444580078
2011-01-13,27.428680419921875
2011-01-14,27.617412567138672
2011-01-18,27.768413543701172
2011-01-19,27.202171325683594
2011-01-20,27.19462013244629
2011-01-21,27.51927375793457
2011-01-24,28.040197372436523
2011-01-25,27.979816436767578
2011-01-26,27.972257614135742
2011-01-27,27.23236656188965
2011-01-28,26.80958366394043
2011-01-31,27.353174209594727
2011-02-01,28.085508346557617
2011-02-02,27.942058563232422
2011-02-03,27.60986328125
2011-02-04,27.851465225219727
2011-02-07,27.911861419677734
2011-02-08,28.1157169342041
2011-02-09,28.493194580078125
2011-02-10,28.75745391845703
2011-02-11,29.074541091918945
2011-02-14,28.968830108642578
2011-02-15,28.304462432861328
2011-02-16,28.417701721191406
2011-02-17,28.606456756591797
2011-02-18,28.47810935974121
2011-02-22,27.255023956298828
2011-02-23,26.590633392333984
2011-02-24,26.79448699951172
2011-02-25,26.945486068725586
2011-02-28,27.20972442626953
2011-03-01,27.17198371887207
2011-03-02,27.38336181640625
2011-03-03,27.745765686035156
2011-03-04,27.889835357666016
2011-03-07,27.541034698486328
2011-03-08,27.47278594970703
2011-03-09,26.843399047851562
2011-03-10,25.971376419067383
2011-03-11,26.274690628051758
2011-03-14,25.91829490661621
2011-03-15,25.501230239868164
2011-03-16,24.515457153320312
2011-03-17,24.993179321289062
2011-03-18,25.1675968170166
2011-03-21,25.58464241027832
2011-03-22,25.910709381103516
2011-03-23,25.887962341308594
2011-03-24,26.267107009887695
2011-03-25,25.880380630493164
2011-03-28,25.98654556274414
2011-03-29,26.236766815185547
2011-03-30,26.274690628051758
2011-03-31,26.403596878051758
2011-04-01,26.555248260498047
2011-04-04,26.433935165405273
2011-04-05,25.98654556274414
2011-04-06,25.463321685791016
2011-04-07,25.721132278442383
2011-04-08,25.721132278442383
2011-04-11,25.546722412109375
2011-04-12,25.55430793762207
2011-04-13,26.464256286621094
2011-04-14,26.744829177856445
2011-04-15,27.002649307250977
2011-04-18,26.729658126831055
2011-04-19,26.623504638671875
2011-04-20,27.086057662963867
2011-04-21,26.54008674621582
2011-04-25,26.441509246826172
2011-04-26,26.562829971313477
2011-04-27,26.89647674560547
2011-04-28,26.8358211517334
2011-04-29,27.18463897705078
2011-05-02,27.45003890991211
2011-05-03,27.32870101928711
2011-05-04,27.002649307250977
2011-05-05,27.495534896850586
2011-05-06,28.079408645629883
2011-05-09,28.208322525024414
2011-05-10,28.73912239074707
2011-05-11,28.504051208496094
2011-05-12,28.587472915649414
2011-05-13,27.821596145629883
2011-05-16,27.738178253173828
2011-05-17,27.313535690307617
2011-05-18,27.45762062072754
2011-05-19,27.85191535949707
2011-05-20,28.124921798706055
2011-05-23,27.578948974609375
2011-05-24,27.14671516418457
2011-05-25,26.995067596435547
2011-05-26,27.336292266845703
2011-05-27,27.862125396728516
2011-05-31,28.067903518676758
2011-06-01,27.88500213623047
2011-06-02,27.839269638061523
2011-06-03,27.519184112548828
2011-06-06,27.694475173950195
2011-06-07,27.359159469604492
2011-06-08,26.818073272705078
2011-06-09,27.06193733215332
2011-06-10,26.67327117919922
2011-06-13,26.86379051208496
2011-06-14,27.054319381713867
2011-06-15,26.330324172973633
2011-06-16,25.796859741210938
2011-06-17,25.7816219329834
2011-06-20,26.139799118041992
2011-06-21,26.65041160583496
2011-06-22,26.619924545288086
2011-06-23,26.2922306060791
2011-06-24,26.421777725219727
2011-06-27,26.376054763793945
2011-06-28,27.01620101928711
2011-06-29,27.610647201538086
2011-06-30,28.014549255371094
2011-07-01,28.883342742919922
2011-07-05,28.95954704284668
2011-07-06,28.906206130981445
2011-07-07,29.13484001159668
2011-07-08,28.7537784576416
2011-07-11,27.984066009521484
2011-07-12,27.39725685119629
2011-07-13,27.427749633789062
2011-07-14,26.88665008544922
2011-07-15,26.825687408447266
2011-07-18,26.276987075805664
2011-07-19,26.940004348754883
2011-07-20,27.5344295501709
2011-07-21,27.564924240112305
2011-07-22,27.747825622558594
2011-07-25,27.63350486755371
2011-07-26,27.694475173950195
2011-07-27,26.978107452392578
2011-07-28,26.39891815185547
2011-07-29,26.23887825012207
2011-08-01,25.61395835876465
2011-08-02,25.03476905822754
2011-08-03,24.867109298706055
2011-08-04,23.55630874633789
2011-08-05,23.236225128173828
2011-08-08,21.361478805541992
2011-08-09,22.131193161010742
2011-08-10,21.666318893432617
2011-08-11,23.038084030151367
2011-08-12,23.373401641845703
2011-08-15,24.013559341430664
2011-08-16,23.609655380249023
2011-08-17,23.47247314453125
2011-08-18,21.7653865814209
2011-08-19,21.40720558166504
2011-08-22,21.34623908996582
2011-08-23,22.100709915161133
2011-08-24,22.580835342407227
2011-08-25,22.06260108947754
2011-08-26,22.60369300842285
2011-08-29,23.670623779296875
2011-08-30,23.85459327697754
2011-08-31,23.471323013305664
2011-09-01,23.455991744995117
2011-09-02,22.467161178588867
2011-09-06,22.04556655883789
2011-09-07,22.727781295776367
2011-09-08,22.428836822509766
2011-09-09,21.5319881439209
2011-09-12,21.424673080444336
2011-09-13,22.16054916381836
2011-09-14,22.5821475982666
2011-09-15,22.888755798339844
2011-09-16,22.59747314453125
2011-09-19,22.451833724975586
2011-09-20,21.83094024658203
2011-09-21,21.616308212280273
2011-09-22,21.355680465698242
2011-09-23,21.409345626831055
2011-09-26,21.70062828063965
2011-09-27,22.053234100341797
2011-09-28,22.18354034423828
2011-09-29,22.313854217529297
2011-09-30,21.5703125
2011-10-03,20.888099670410156
2011-10-04,21.69295883178711
2011-10-05,22.15287971496582
2011-10-06,22.904090881347656
2011-10-07,22.612804412841797
2011-10-10,23.570972442626953
2011-10-11,23.524978637695312
2011-10-12,25.188358306884766
2011-10-13,25.90123748779297
2011-10-14,26.253849029541016
2011-10-17,26.016220092773438
2011-10-18,26.47614860534668
2011-10-19,25.52564239501953
2011-10-20,25.380006790161133
2011-10-21,25.962556838989258
2011-10-24,26.729101181030273
2011-10-25,26.046884536743164
2011-10-26,26.606456756591797
2011-10-27,28.124181747436523
2011-10-28,27.85590171813965
2011-10-31,27.250347137451172
2011-11-01,26.545135498046875
2011-11-02,27.219676971435547
2011-11-03,27.395984649658203
2011-11-04,26.91306495666504
2011-11-07,26.966720581054688
2011-11-08,27.42664909362793
2011-11-09,26.023889541625977
2011-11-10,25.954898834228516
2011-11-11,26.552799224853516
2011-11-14,26.437820434570312
2011-11-15,26.560468673706055
2011-11-16,26.261520385742188
2011-11-17,25.67128562927246
2011-11-18,25.21902084350586
2011-11-21,24.582799911499023
2011-11-22,24.015573501586914
2011-11-23,23.249025344848633
2011-11-25,23.08038902282715
2011-11-28,23.670621871948242
2011-11-29,23.9636173248291
2011-11-30,24.449357986450195
2011-12-01,24.11782455444336
2011-12-02,24.22576904296875
2011-12-05,24.71922492980957
2011-12-06,25.22039794921875
2011-12-07,25.490264892578125
2011-12-08,24.804035186767578
2011-12-09,25.45941734313965
2011-12-12,24.64983558654785
2011-12-13,24.017589569091797
2011-12-14,23.385343551635742
2011-12-15,23.339078903198242
2011-12-16,23.477863311767578
2011-12-19,22.953563690185547
2011-12-20,23.994461059570312
2011-12-21,23.593524932861328
2011-12-22,24.048433303833008
2011-12-23,24.125537872314453
2011-12-27,24.00216293334961
2011-12-28,23.508708953857422
2011-12-29,23.994461059570312
2011-12-30,23.75543212890625
2012-01-03,24.27202606201172
2012-01-04,24.34142303466797
2012-01-05,24.611284255981445
2012-01-06,24.950532913208008
2012-01-09,25.297496795654297
2012-01-10,26.33838653564453
2012-01-11,26.423206329345703
2012-01-12,26.747037887573242
2012-01-13,26.56198501586914
2012-01-17,26.87811851501465
2012-01-18,27.741661071777344
2012-01-19,28.25054168701172
2012-01-20,27.780214309692383
2012-01-23,27.68768310546875
2012-01-24,27.533477783203125
2012-01-25,26.739320755004883
2012-01-26,26.65450668334961
2012-01-27,26.44633674621582
2012-01-30,26.122499465942383
2012-01-31,26.292123794555664
2012-02-01,26.747037887573242
2012-02-02,26.639087677001953
2012-02-03,27.194232940673828
2012-02-06,27.10170555114746
2012-02-07,27.194232940673828
2012-02-08,27.201934814453125
2012-02-09,27.38697624206543
2012-02-10,27.07086181640625
2012-02-13,27.163389205932617
2012-02-14,26.854969024658203
2012-02-15,26.777873992919922
2012-02-16,27.371562957763672
2012-02-17,27.764780044555664
2012-02-21,27.795629501342773
2012-02-22,27.494932174682617
2012-02-23,27.510353088378906
2012-02-24,27.73395347595215
2012-02-27,27.834182739257812
2012-02-28,27.965909957885742
2012-02-29,28.322368621826172
2012-03-01,28.77954864501953
2012-03-02,28.39985466003418
2012-03-05,27.741199493408203
2012-03-06,26.9818058013916
2012-03-07,27.10577392578125
2012-03-08,27.5164737701416
2012-03-09,27.934917449951172
2012-03-12,27.826440811157227
2012-03-13,28.144147872924805
2012-03-14,27.803192138671875
2012-03-15,28.539337158203125
2012-03-16,28.849288940429688
2012-03-19,28.903541564941406
2012-03-20,28.384361267089844
2012-03-21,28.454097747802734
2012-03-22,28.2913761138916
2012-03-23,28.19064712524414
2012-03-26,28.748554229736328
2012-03-27,28.570335388183594
2012-03-28,28.035667419433594
2012-03-29,28.035667419433594
2012-03-30,28.477346420288086
2012-04-02,28.6478214263916
2012-04-03,28.11314582824707
2012-04-04,27.43124008178711
2012-04-05,27.315011978149414
2012-04-09,26.9818058013916
2012-04-10,26.648595809936523
2012-04-11,26.795835494995117
2012-04-12,27.299510955810547
2012-04-13,26.9353084564209
2012-04-16,27.206520080566406
2012-04-17,27.617212295532227
2012-04-18,27.253009796142578
2012-04-19,27.14452362060547
2012-04-20,27.167781829833984
2012-04-23,26.857830047607422
2012-04-24,26.733837127685547
2012-04-25,27.8884334564209
2012-04-26,28.516090393066406
2012-04-27,28.392105102539062
2012-04-30,28.252613067626953
2012-05-01,28.159643173217773
2012-05-02,28.08989715576172
2012-05-03,27.477731704711914
2012-05-04,26.66409683227539
2012-05-07,26.346403121948242
2012-05-08,26.292146682739258
2012-05-09,26.199159622192383
2012-05-10,25.889209747314453
2012-05-11,25.78071403503418
2012-05-14,25.36226463317871
2012-05-15,25.18404769897461
2012-05-16,25.052318572998047
2012-05-17,24.215431213378906
2012-05-18,23.765993118286133
2012-05-21,24.478891372680664
2012-05-22,24.45565414428711
2012-05-23,24.478891372680664
2012-05-24,24.168943405151367
2012-05-25,24.494394302368164
2012-05-29,25.129802703857422
2012-05-30,24.85682487487793
2012-05-31,24.505855560302734
2012-06-01,23.79610252380371
2012-06-04,23.8428955078125
2012-06-05,24.32647132873535
2012-06-06,25.161001205444336
2012-06-07,25.005014419555664
2012-06-08,25.332592010498047
2012-06-11,24.46685791015625
2012-06-12,25.223392486572266
2012-06-13,25.04401206970215
2012-06-14,25.0830135345459
2012-06-15,25.387189865112305
2012-06-18,25.371591567993164
2012-06-19,25.894147872924805
2012-06-20,25.47298240661621
2012-06-21,24.70863914489746
2012-06-22,25.184402465820312
2012-06-25,24.47465705871582
2012-06-26,24.27187156677246
2012-06-27,23.936492919921875
2012-06-28,24.178274154663086
2012-06-29,24.88802719116211
2012-07-02,24.771032333374023
2012-07-03,25.17659568786621
2012-07-05,25.293594360351562
2012-07-06,24.47465705871582
2012-07-09,24.34986114501953
2012-07-10,23.89749526977539
2012-07-11,24.030088424682617
2012-07-12,24.061288833618164
2012-07-13,24.630645751953125
2012-07-16,24.396663665771484
2012-07-17,24.256269454956055
2012-07-18,25.371591567993164
2012-07-19,25.34819221496582
2012-07-20,24.79443359375
2012-07-23,24.716434478759766
2012-07-24,24.45125389099121
2012-07-25,24.47465705871582
2012-07-26,25.324790954589844
2012-07-27,25.77716064453125
2012-07-30,26.10474395751953
2012-07-31,25.745962142944336
2012-08-01,25.769363403320312
2012-08-02,24.9426212310791
2012-08-03,25.72256851196289
2012-08-06,26.291919708251953
2012-08-07,26.845680236816406
2012-08-08,27.165454864501953
2012-08-09,27.235660552978516
2012-08-10,27.493040084838867
2012-08-13,27.430639266967773
2012-08-14,27.28244400024414
2012-08-15,27.42283058166504
2012-08-16,27.81281852722168
2012-08-17,27.844013214111328
2012-08-20,27.883012771606445
2012-08-21,27.95320701599121
2012-08-22,27.376033782958984
2012-08-23,27.430639266967773
2012-08-24,27.321443557739258
2012-08-27,27.407243728637695
2012-08-28,27.313650131225586
2012-08-29,27.337190628051758
2012-08-30,27.305801391601562
2012-08-31,27.596128463745117
2012-09-04,27.462732315063477
2012-09-05,27.039026260375977
2012-09-06,27.92568588256836
2012-09-07,28.37293243408203
2012-09-10,28.216001510620117
2012-09-11,28.50632095336914
2012-09-12,28.482772827148438
2012-09-13,28.851558685302734
2012-09-14,29.11833953857422
2012-09-17,29.047727584838867
2012-09-18,28.930028915405273
2012-09-19,28.70248031616211
2012-09-20,28.365087509155273
2012-09-21,28.043386459350586
2012-09-24,27.635351181030273
2012-09-25,26.913480758666992
2012-09-26,26.57607650756836
2012-09-27,27.015483856201172
2012-09-28,26.68593406677246
2012-10-01,26.701629638671875
2012-10-02,26.811487197875977
2012-10-03,26.7094783782959
2012-10-04,26.740863800048828
2012-10-05,26.83501434326172
2012-10-08,26.725162506103516
2012-10-09,26.262216567993164
2012-10-10,25.916975021362305
2012-10-11,26.050363540649414
2012-10-12,25.6972713470459
2012-10-15,25.712968826293945
2012-10-16,26.615310668945312
2012-10-17,26.701629638671875
2012-10-18,26.434829711914062
2012-10-19,25.846355438232422
2012-10-22,25.964052200317383
2012-10-23,25.28141975402832
2012-10-24,25.13233184814453
2012-10-25,25.16370964050293
2012-10-26,25.28141975402832
2012-10-31,25.25002098083496
2012-11-01,25.579570770263672
2012-11-02,25.399105072021484
2012-11-05,26.207292556762695
2012-11-06,27.0468692779541
2012-11-07,26.5133056640625
2012-11-08,26.474079132080078
2012-11-09,26.748708724975586
2012-11-12,26.717317581176758
2012-11-13,26.874248504638672
2012-11-14,26.28575325012207
2012-11-15,26.599624633789062
2012-11-16,26.748708724975586
2012-11-19,27.24303436279297
2012-11-20,27.078256607055664
2012-11-21,27.337190628051758
2012-11-23,27.855056762695312
2012-11-26,27.5255126953125
2012-11-27,27.219493865966797
2012-11-28,27.574739456176758
2012-11-29,27.914194107055664
2012-11-30,27.77998161315918
2012-12-03,27.701038360595703
2012-12-04,28.087871551513672
2012-12-05,28.056293487548828
2012-12-06,28.16680908203125
2012-12-07,28.332592010498047
2012-12-10,28.35626983642578
2012-12-11,28.703624725341797
2012-12-12,28.798355102539062
2012-12-13,28.6088924407959
2012-12-14,28.5378475189209
2012-12-17,29.035181045532227
2012-12-18,29.666715621948242
2012-12-19,29.422006607055664
2012-12-20,29.95880889892578
2012-12-21,29.548301696777344
2012-12-24,29.366737365722656
2012-12-26,29.12202262878418
2012-12-27,29.153594970703125
2012-12-28,28.687828063964844
2012-12-31,29.303579330444336
2013-01-02,30.045654296875
2013-01-03,29.871971130371094
2013-01-04,29.714080810546875
2013-01-07,29.358840942382812
2013-01-08,29.114118576049805
2013-01-09,29.295698165893555
2013-01-10,29.366737365722656
2013-01-11,29.919342041015625
2013-01-14,29.856184005737305
2013-01-15,30.006174087524414
2013-01-16,29.998287200927734
2013-01-17,30.424570083618164
2013-01-18,30.566669464111328
2013-01-22,30.8350830078125
2013-01-23,31.095592498779297
2013-01-24,31.024532318115234
2013-01-25,31.15875244140625
2013-01-28,30.898225784301758
2013-01-29,30.74823570251465
2013-01-30,30.73244857788086
2013-01-31,30.692981719970703
2013-02-01,31.079795837402344
2013-02-04,30.906126022338867
2013-02-05,31.332414627075195
2013-02-06,31.632394790649414
2013-02-07,31.569244384765625
2013-02-08,31.987648010253906
2013-02-11,31.92449188232422
2013-02-12,31.96395492553711
2013-02-13,32.303409576416016
2013-02-14,32.429725646972656
2013-02-15,32.3902587890625
2013-02-19,32.603389739990234
2013-02-20,32.334999084472656
2013-02-21,31.956064224243164
2013-02-22,32.37445068359375
2013-02-25,31.332414627075195
2013-02-26,31.41924285888672
2013-02-27,31.744646072387695
2013-02-28,31.847806930541992
2013-03-01,31.927167892456055
2013-03-04,32.10176467895508
2013-03-05,32.40334701538086
2013-03-06,32.887447357177734
2013-03-07,32.9271354675293
2013-03-08,33.506473541259766
2013-03-11,33.37153625488281
2013-03-12,33.40327835083008
2013-03-13,33.26836395263672
2013-03-14,33.76042175292969
2013-03-15,33.196956634521484
2013-03-18,33.03822326660156
2013-03-19,33.05409622192383
2013-03-20,33.419166564941406
2013-03-21,32.98268127441406
2013-03-22,33.18901062011719
2013-03-25,32.966800689697266
2013-03-26,33.077911376953125
2013-03-27,33.02236557006836
2013-03-28,33.276302337646484
2013-04-01,33.014408111572266
2013-04-02,32.90331268310547
2013-04-03,32.800140380859375
2013-04-04,32.8636360168457
2013-04-05,32.64935302734375
2013-04-08,32.75251007080078
2013-04-09,32.8636360168457
2013-04-10,33.14139938354492
2013-04-11,33.34773635864258
2013-04-12,33.02236557006836
2013-04-15,32.01446533203125
2013-04-16,32.83189010620117
2013-04-17,31.53036117553711
2013-04-18,31.038314819335938
2013-04-19,31.252586364746094
2013-04-22,31.387508392333984
2013-04-23,32.14143753051758
2013-04-24,33.4588623046875
2013-04-25,34.05406188964844
2013-04-26,33.67313003540039
2013-04-29,34.05406188964844
2013-04-30,34.56196212768555
2013-05-01,33.903263092041016
2013-05-02,34.51435470581055
2013-05-03,35.268280029296875
2013-05-06,35.61748504638672
2013-05-07,35.498435974121094
2013-05-08,35.633365631103516
2013-05-09,35.3159065246582
2013-05-10,35.30797576904297
2013-05-13,35.196868896484375
2013-05-14,35.65715789794922
2013-05-15,35.927001953125
2013-05-16,35.96666717529297
2013-05-17,36.498382568359375
2013-05-20,36.5777587890625
2013-05-21,36.474571228027344
2013-05-22,36.10953140258789
2013-05-23,36.15715026855469
2013-05-24,35.93492126464844
2013-05-28,36.0063591003418
2013-05-29,35.599361419677734
2013-05-30,36.030296325683594
2013-05-31,35.423805236816406
2013-06-03,35.90260696411133
2013-06-04,35.774932861328125
2013-06-05,35.471683502197266
2013-06-06,35.471683502197266
2013-06-07,36.33354187011719
2013-06-10,36.070194244384766
2013-06-11,35.822811126708984
2013-06-12,35.671199798583984
2013-06-13,36.405372619628906
2013-06-14,36.245758056640625
2013-06-17,36.844268798828125
2013-06-18,37.40285873413086
2013-06-19,36.684669494628906
2013-06-20,35.72705078125
2013-06-21,36.39739227294922
2013-06-24,35.18439865112305
2013-06-25,36.09413528442383
2013-06-26,36.245758056640625
2013-06-27,36.50112533569336
2013-06-28,36.3415412902832
2013-07-01,37.0357780456543
2013-07-02,36.86821365356445
2013-07-03,36.924076080322266
2013-07-05,37.267208099365234
2013-07-08,37.15549087524414
2013-07-09,37.163475036621094
2013-07-10,37.267208099365234
2013-07-11,37.57843780517578
2013-07-12,37.873687744140625
2013-07-15,37.730064392089844
2013-07-16,37.65823745727539
2013-07-17,38.15301513671875
2013-07-18,38.14502716064453
2013-07-19,38.12109375
2013-07-22,38.38442611694336
2013-07-23,38.264732360839844
2013-07-24,40.50716018676758
2013-07-25,40.45926284790039
2013-07-26,40.31562805175781
2013-07-29,40.17995071411133
2013-07-30,40.243797302246094
2013-07-31,40.730594635009766
2013-08-01,41.1136360168457
2013-08-02,41.10566329956055
2013-08-05,41.09769058227539
2013-08-06,40.977970123291016
2013-08-07,40.467247009277344
2013-08-08,40.40340805053711
2013-08-09,40.4113883972168
2013-08-12,40.45926284790039
2013-08-13,40.49916458129883
2013-08-14,40.29169464111328
2013-08-15,39.5335693359375
2013-08-16,39.421852111816406
2013-08-19,39.24629211425781
2013-08-20,39.63730239868164
2013-08-21,39.717124938964844
2013-08-22,39.9166145324707
2013-08-23,39.964508056640625
2013-08-26,39.84480667114258
2013-08-27,38.85525894165039
2013-08-28,39.16006851196289
2013-08-29,39.7777099609375
2013-08-30,39.3044548034668
2013-09-03,39.577178955078125
2013-09-04,40.250980377197266
2013-09-05,40.33919906616211
2013-09-06,40.283050537109375
2013-09-09,40.868614196777344
2013-09-10,42.50495529174805
2013-09-11,42.488929748535156
2013-09-12,42.3846435546875
2013-09-13,42.86591339111328
2013-09-16,42.9060173034668
